2025,2,71
ZXY,ZYX
10000.0,7943.282347242822,6309.573444801943,5011.872336272725,3981.0717055349774,3162.2776601683795,2511.886431509582,1995.262314968883,1584.893192461114,1258.9254117941687,1000.0,794.3282347242822,630.9573444801943,501.18723362727246,398.1071705534977,316.2277660168379,251.18864315095823,199.52623149688827,158.48931924611142,125.89254117941688,100.0,79.43282347242821,63.09573444801943,50.118723362727245,39.81071705534978,31.622776601683793,25.11886431509582,19.952623149688787,15.848931924611142,12.589254117941687,10.0,7.943282347242821,6.309573444801936,5.011872336272725,3.981071705534973,3.1622776601683795,2.5118864315095824,1.9952623149688808,1.584893192461114,1.2589254117941675,1.0,0.7943282347242822,0.6309573444801936,0.5011872336272725,0.3981071705534973,0.31622776601683794,0.25118864315095824,0.19952623149688808,0.1584893192461114,0.12589254117941676,0.1,0.07943282347242818,0.06309573444801933,0.05011872336272725,0.039810717055349734,0.03162277660168379,0.025118864315095808,0.0199526231496888,0.01584893192461114,0.012589254117941675,0.01,0.007943282347242814,0.006309573444801929,0.005011872336272725,0.003981071705534973,0.0031622776601683794,0.0025118864315095794,0.001995262314968879,0.001584893192461114,0.0012589254117941675,0.001
-5000,-5000,ZXYR,5000.64764155179,4456.71128399642,3971.9632989641927,3539.956338013126,3154.9473924952895,2811.82023388791,2506.016583894965,2233.4749746587686,1990.5763892833181,1774.0959070330737,1581.1596912361117,1409.2067389395245,1255.9547648040486,1119.3695030803615,997.6377171054619,889.1446030060664,792.4529039698289,706.2807129332234,629.4809879838176,561.0274778465792,500.00653311349333,445.6098453216302,397.1234096665785,353.9130043849297,315.4108525651874,281.106691089837,250.54248594904652,223.30847425544982,199.03920581614003,177.40947025737893,158.13029887501747,140.9450987139837,125.62596190423963,111.97024818423733,99.79755253650102,88.94710070510972,79.27553558882865,70.65500150215776,62.971463545094174,56.123213587497766,50.01954583091664,44.579580338257664,39.73120542182063,35.41013259869665,31.559042527680898,28.126828802584846,25.067928880047806,22.341729093932827,19.912031825415585,17.74658256997883,15.816636025272135,14.096577363217744,12.563578096707435,11.197293962544535,9.979595308777018,8.894320665125957,7.92707015978845,7.065004934422715,6.296692085598422,5.611931960075962,5.0016401008976565,4.457715130264897,3.9729429951508806,3.5408881080007895,3.155819854755568,2.8126294679363526,2.506754729398288,2.2341490108410507,1.9911906292809425,1.7746445483658844,1.5816552403136401
-5000,-5000,ZXYI,5077.923898019854,4518.205323014904,4020.888196665805,3578.8740647459003,3185.8998320141814,2836.4341201029274,2525.5874555550213,2249.0342860471887,2002.945127892989,1783.9273989639626,1588.9737294310455,1415.4167624169115,1260.889658759899,1123.2912794959204,1000.7548526783885,891.6210083147822,794.4164828013245,707.8349454157237,630.7157199710398,562.0224526588669,500.82684782195054,446.2995395121292,397.7049185754969,354.39424330488595,315.79491698128817,281.3986497294449,250.75170211329575,223.44794120005537,199.12374224176114,177.45380418411148,158.14751243929314,140.94569727946234,125.61762577263194,111.95811945814697,99.78478836711825,88.93545307564048,79.26582356733246,70.64746297413771,62.965999723198905,56.119555916190606,50.017358027125375,44.57851075734846,39.73092235548364,35.41034443763375,31.55951868545305,28.127407737867184,25.068511382544756,22.342263468095428,19.912500220536458,17.746980883080283,15.816969412527087,14.09685334608053,12.563805619190966,11.19748070168009,9.979745608475872,8.894442820651042,7.927167475131497,7.065087724053237,6.296757267735118,5.6119844524651326,5.001680725301183,4.457748999310977,3.9729691334447277,3.540910530042744,3.155837619893056,2.8126391269786866,2.5067698662047446,2.234157884492795,1.9911914486514621,1.774654500486213,1.5816620228400873
-5000,-5000,ZYXR,5000.647641550061,4456.711283990839,3971.9632989703086,3539.956338013046,3154.947392493202,2811.8202338865663,2506.0165839042224,2233.4749746622415,1990.5763892871153,1774.0959070352142,1581.1596912373784,1409.2067389360661,1255.9547648125088,1119.3695030805634,997.6377170978545,889.1446029937368,792.4529039597297,706.2807129503973,629.480987987891,561.0274778872501,500.00653310665973,445.6098453616378,397.1234096662085,353.91300436081553,315.41085252054194,281.1066910483656,250.5424859471391,223.30847428934763,199.03920579215674,177.4094702732212,158.13029888872958,140.94509872512717,125.62596199279886,111.97024813245818,99.79755239096919,88.9471009471085,79.27553573317864,70.65500175556234,62.971463658669855,56.123213416368635,50.01954611498559,44.57958021343651,39.731205250711746,35.41013224207889,31.559042196536677,28.126828812588638,25.067928940264135,22.341728184088268,19.912031281069225,17.74658195556407,15.816635450934575,14.096576606133572,12.563577839567978,11.197293819339704,9.97959419378615,8.89431990273239,7.927068465338898,7.065005263251191,6.296691685855227,5.611931752003404,5.001639002229465,4.4577150622469635,3.972942176927115,3.540888298999173,3.1558196149986153,2.8126278316619446,2.5067562820543783,2.2341480042654056,1.9911877504516515,1.7746460476027845,1.5816567865607123
-5000,-5000,ZYXI,5077.923898021387,4518.20532302065,4020.8881966598515,3578.874064745927,3185.8998320163414,2836.4341201041934,2525.58745554575,2249.0342860437054,2002.9451278892886,1783.927398961824,1588.9737294299377,1415.4167624203726,1260.8896587513962,1123.2912794958033,1000.7548526859449,891.6210083271015,794.4164828111889,707.8349453987055,630.7157199668814,562.0224526183433,500.82684782860144,446.2995394722626,397.70491857624586,354.39424332909374,315.79491702609965,281.3986497708226,250.75170211582315,223.44794116691494,199.1237422662008,177.45380416873752,158.14751242491118,140.94569726808732,125.61762568401787,111.95811951020019,99.78478851284756,88.93545283517396,79.26582342448648,70.64746272079786,62.96599961269436,56.11955608894515,50.01735774420753,44.57851088075119,39.730922525775924,35.41034479664955,31.559519017716678,28.127407730051054,25.06851132808667,22.34226438189191,19.91250077115907,17.746981504703673,15.816969983599973,14.096854110544502,12.56380587217026,11.197480838249316,9.979746720016747,8.894443610209843,7.927169209651695,7.065087435816495,6.296757736855529,5.61198471780439,5.001681885486596,4.457749145475125,3.972970080737651,3.5409105378146717,3.155838089393223,2.812641229058414,2.5067689265498516,2.234159288781429,1.9911950293601006,1.7746542872486553,1.5816612878872598
-5000,-2000,ZXYR,5000.647645369356,4456.711295353067,3971.963318497363,3539.9563598463496,3154.9473986396806,2811.820190067007,2506.0164450154434,2233.4746886516355,1990.5758794718768,1774.0951097167822,1581.1586055551372,1409.2049423295962,1255.9510577800875,1119.3642507804964,997.6360168403728,889.1525027235546,792.4667273293497,706.2827876913627,629.4505513159751,560.9579422934886,499.9136832146878,445.52542323143007,397.08079692020243,353.93493063104586,315.5043846789667,281.26507151148445,250.75057081381954,223.54844127436812,199.29458001357682,177.6670921035667,158.38076952240812,141.18239978200404,125.84675334989201,112.17312796857891,99.98241251848856,89.1146238019538,79.42683659070997,70.79139133122968,63.094306967654674,56.23384510229361,50.11921341588394,44.669396027374006,39.81211580519108,35.48292561448189,31.62438962920479,28.185342152337984,25.12019863933806,22.38833663104326,19.953541822218423,17.783527703299,15.849510339949095,14.125826973093734,12.589607038321345,11.220459208712905,10.000216400147577,8.91268152279748,7.943419358125495,7.079567236166075,6.309663210830829,5.623487302512193,5.011934644624886,4.466887666663957,3.9811181068979384,3.548172120208876,3.1623112862434715,2.818411885953099,2.5119126165300893,2.2387440307670317,1.9952858236090207,1.7782988079010489,1.5849130906163105
-5000,-2000,ZXYI,5077.923894190205,4518.205322106101,4020.8882077843086,3578.8741012355867,3185.8999090534194,2836.434245887159,2525.5876223716095,2249.034474730056,2002.9452987567172,1783.9274539783162,1588.9736606002461,1415.4167473391547,1260.8888557606188,1123.2866240128994,1000.7446021066696,891.6113043550173,794.4198725459937,707.8572301217711,630.7440042705476,562.0279174552022,500.78041814983067,446.18750404248937,397.5344060486681,354.18808148650044,315.5816259455672,281.20345932816844,250.59159446265173,223.33082688274786,199.05022789132707,177.41979591340268,158.14655176293627,140.97063774498974,125.66166370284492,112.01532692723477,99.8503070878767,89.00548418915956,79.33750990994304,70.7187302059669,63.035400707271855,56.18614164173251,50.08057202181788,44.63809552209171,39.78681848048779,35.462589752963716,31.60817523796924,28.17253188522251,25.11016375975093,22.380526601530917,19.94749066277581,17.77885165781235,15.845899080129973,14.123040404575837,12.5874527451256,11.218794349873692,9.998924525458403,8.911676585203917,7.942637938141888,7.078959904617775,6.309187612036401,5.623114830690257,5.011641693425769,4.466658470072808,3.9809326828791898,3.5480284883733177,3.162196493504243,2.8183215504744568,2.511839384569043,2.2386848857848527,1.9952324438994915,1.7782564084555617,1.5848745233481076
-5000,-2000,ZYXR,5000.647637813866,4456.711277690876,3971.963293826986,3539.9563381341695,3154.9473950020624,2811.8202198485433,2506.0165237696433,2233.4748596252816,1990.5762923378793,1774.096189176777,1581.1610798165807,1409.2091505034218,1255.9563482147712,1119.3714841511976,997.65283570734,889.1933534498322,792.5426412881262,706.3888203333125,629.5617153545435,561.0362279146759,499.92168492895655,445.43900136532164,396.89437228147887,353.65884363948555,315.15852217654873,280.8726750468966,250.33374793367676,223.12557811763793,198.879426230276,177.26899937030655,158.00547298956474,140.8329045809758,125.52412101323368,111.87711109049744,99.71193855475035,88.86815078248591,79.20259878264407,70.58755676179031,62.90906139608169,56.06544439334865,49.966041874341,44.53004874528713,39.6854614645397,35.36809408416505,31.520675397623688,28.092074439062717,25.036658826704517,22.3137384925787,19.887064978739435,17.724358769863805,15.796875356311663,14.07901364915984,12.547967840330056,11.18341754908099,9.967254820692746,8.883344237197822,7.917302288808731,7.056313012368518,6.288953679127739,5.6050417911132735,4.995502483697128,4.45224900706801,3.968073319488034,3.5365503954752135,3.1519544229044922,2.8091834966288523,2.5036868017872993,2.231412056744872,1.9887494583674343,1.7724718656477219,1.5797189320660288
-5000,-2000,ZYXI,5077.923899129658,4518.205319877082,4020.88818676697,3578.874049880576,3185.899817461939,2836.434102286511,2525.5873938724267,2249.0340758368698,2002.9445655011243,1783.9262142594537,1588.9721012583768,1415.4155941349904,1260.8879493185996,1123.2828396004036,1000.734539292575,891.6003659281448,794.4283898074035,707.9148940285337,630.8759700624067,562.2420326238976,501.0626009494704,446.5071620851001,397.85566943644545,354.47986439737673,315.8227555733844,281.38343848385216,250.7089071438601,223.39021357204106,199.0599068323495,177.3892650975917,158.08516806152195,140.8868471957661,125.56266729909257,111.90700265397052,99.73727883684668,88.89126497771765,79.224679853492,70.60911485937079,62.930225191285395,56.08613600213551,49.98604869056194,44.54903707323024,39.7030136615766,35.383796955588565,31.534241739090522,28.103420674494313,25.04589581398191,22.321109878128887,19.892868205062143,17.72888893269143,15.800394652443961,14.081742126074795,12.55008178853507,11.185055585431721,9.968526513741821,8.884331823617051,7.918072108966025,7.0569143215194625,6.289422845551136,5.605408359927466,4.995790962220182,4.45247554920704,3.968251305006365,3.5366908643951325,3.15206637757036,2.80927115058229,2.5037587345700647,2.2314716365584326,1.9887955862564224,1.7725135291340868,1.5797506161521637
-5000,-1500,ZXYR,5000.647646372962,4456.71129890121,3971.963324402605,3539.9563658271804,3154.9474004697204,2811.820179522351,2506.0164095234554,2233.4746135334703,1990.5757526025532,1774.0949312534744,1581.158302691102,1409.204253434819,1255.949944462816,1119.363478534494,997.6362676025602,889.1523461045911,792.4623422191648,706.2707179531743,629.4311410917022,560.9363425728769,499.8978074957779,445.52262284611487,397.09536318842066,353.9673932875587,315.55228191109256,281.3243162608333,250.81671112171793,223.61750218182576,199.36345769858434,177.73361561957842,158.44358152885786,141.2407725850846,125.90040677610254,112.22207742283548,100.02685315391905,89.15484944567177,79.46318382054994,70.82420681655535,63.12392942093097,56.260594851890865,50.14338350180852,44.69124174902841,39.831850570546806,35.500721896352374,31.640393710141687,28.199687915058952,25.133021001808494,22.399771718616666,19.963725490851605,17.792590169582127,15.857571091957254,14.132998149733462,12.595986074598828,11.226136281020835,10.005267409621084,8.917176976576346,7.947421916378625,7.083131543116296,6.312836888170296,5.626313770642576,5.014451858288521,4.469130189860055,3.9831141316305927,3.5499523418393566,3.163896053545107,2.8198247248816837,2.5131697600013054,2.2398631129531617,1.9962805310703604,1.7791851879392186,1.5857010268836529
-5000,-1500,ZXYI,5077.92389283723,4518.205321603056,4020.8882111773864,3578.874111739829,3185.8999300666687,2836.434280510089,2525.587669999349,2249.0345297951776,2002.9453497170082,1783.9275080088378,1588.9737837113419,1415.416855781269,1260.8884454339052,1123.285454686298,1000.7438637127011,891.6129320201723,794.4237490576787,707.8592650423152,630.7375060586882,562.0072531459247,500.74406066713266,446.13862930323313,397.47926804118765,354.1335909307541,315.5334487988196,281.16514135489047,250.5645569516555,223.31484738204395,199.04406059466348,177.4217157378905,158.15473695831412,140.98339580458583,125.6775398778193,112.03313695434623,99.86912742310192,89.02462003368558,79.35645769623225,70.73713810235526,63.05303524392246,56.20286300840417,50.096315253201524,44.65285287497986,39.80061524402377,35.47546308532981,31.620155882841352,28.18364213184359,25.120419998628527,22.389949183148143,19.956107026303144,17.786698103190393,15.853020837493501,14.129483960920501,12.593270318786269,11.22403491660345,10.003640201716491,8.915913764134679,7.9464401713866355,7.082368695558702,6.3122420968499675,5.625849745617204,5.014089387394967,4.4688474133725125,3.9828914445783337,3.5497770848112293,3.1637600325357216,2.8197169863160467,2.5130869112628074,2.2398000628609442,1.9962301375028495,1.7791471307672933,1.585671217684677
